ros_distro,package,rosdistro_repo_key,repo_url,repo_url_type,github_owner,github_repo,resolved,resolved_via
humble,adi_tmc_coe_core,,https://github.com/analogdevicesinc/adi_tmc_coe_ros2.git,index_checkout_uri,analogdevicesinc,adi_tmc_coe_ros2,True,index_html_checkout_uri
humble,adi_tmc_coe_interfaces,,https://github.com/analogdevicesinc/adi_tmc_coe_ros2.git,index_checkout_uri,analogdevicesinc,adi_tmc_coe_ros2,True,index_html_checkout_uri
humble,agnocast_cie_config_msgs,,https://github.com/autowarefoundation/agnocast.git,index_checkout_uri,autowarefoundation,agnocast,True,index_html_checkout_uri
humble,agnocast_cie_thread_configurator,,https://github.com/autowarefoundation/agnocast.git,index_checkout_uri,autowarefoundation,agnocast,True,index_html_checkout_uri
humble,agnocast_components,,https://github.com/autowarefoundation/agnocast.git,index_checkout_uri,autowarefoundation,agnocast,True,index_html_checkout_uri
humble,as2_behaviors_param_estimation,,https://github.com/aerostack2/aerostack2.git,index_checkout_uri,aerostack2,aerostack2,True,index_html_checkout_uri
humble,as2_behaviors_payload,,https://github.com/aerostack2/aerostack2.git,index_checkout_uri,aerostack2,aerostack2,True,index_html_checkout_uri
humble,autoware_auto_control_msgs,,https://gitlab.com/autowarefoundation/autoware.auto/autoware_auto_msgs.git,index_checkout_uri,,,True,index_html_checkout_uri
humble,autoware_auto_debug_msgs,,https://gitlab.com/autowarefoundation/autoware.auto/autoware_auto_msgs.git,index_checkout_uri,,,True,index_html_checkout_uri
humble,autoware_auto_geometry_msgs,,https://gitlab.com/autowarefoundation/autoware.auto/autoware_auto_msgs.git,index_checkout_uri,,,True,index_html_checkout_uri
humble,autoware_auto_mapping_msgs,,https://gitlab.com/autowarefoundation/autoware.auto/autoware_auto_msgs.git,index_checkout_uri,,,True,index_html_checkout_uri
humble,autoware_auto_perception_msgs,,https://gitlab.com/autowarefoundation/autoware.auto/autoware_auto_msgs.git,index_checkout_uri,,,True,index_html_checkout_uri
humble,autoware_auto_planning_msgs,,https://gitlab.com/autowarefoundation/autoware.auto/autoware_auto_msgs.git,index_checkout_uri,,,True,index_html_checkout_uri
humble,autoware_auto_system_msgs,,https://gitlab.com/autowarefoundation/autoware.auto/autoware_auto_msgs.git,index_checkout_uri,,,True,index_html_checkout_uri
humble,autoware_auto_vehicle_msgs,,https://gitlab.com/autowarefoundation/autoware.auto/autoware_auto_msgs.git,index_checkout_uri,,,True,index_html_checkout_uri
humble,avt_vimba_camera_msgs,,https://github.com/astuff/avt_vimba_camera.git,index_checkout_uri,astuff,avt_vimba_camera,True,index_html_checkout_uri
humble,backward_global_planner,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,backward_local_planner,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,beluga_benchmark,,https://github.com/Ekumen-OS/beluga.git,index_checkout_uri,Ekumen-OS,beluga,True,index_html_checkout_uri
humble,beluga_example,,https://github.com/Ekumen-OS/beluga.git,index_checkout_uri,Ekumen-OS,beluga,True,index_html_checkout_uri
humble,beluga_system_tests,,https://github.com/Ekumen-OS/beluga.git,index_checkout_uri,Ekumen-OS,beluga,True,index_html_checkout_uri
humble,beluga_tools,,https://github.com/Ekumen-OS/beluga.git,index_checkout_uri,Ekumen-OS,beluga,True,index_html_checkout_uri
humble,beluga_tutorial,,https://github.com/Ekumen-OS/beluga.git,index_checkout_uri,Ekumen-OS,beluga,True,index_html_checkout_uri
humble,beluga_vdb,,https://github.com/Ekumen-OS/beluga.git,index_checkout_uri,Ekumen-OS,beluga,True,index_html_checkout_uri
humble,boeing_gazebo_model_attachment_plugin,,https://github.com/Boeing/gazebo_model_attachment_plugin.git,index_checkout_uri,Boeing,gazebo_model_attachment_plugin,True,index_html_checkout_uri
humble,boeing_gazebo_model_attachment_plugin_msgs,,https://github.com/Boeing/gazebo_model_attachment_plugin.git,index_checkout_uri,Boeing,gazebo_model_attachment_plugin,True,index_html_checkout_uri
humble,bosch_navigator_bridge,,https://github.com/boschglobal/locator_ros_bridge.git,index_checkout_uri,boschglobal,locator_ros_bridge,True,index_html_checkout_uri
humble,cie_config_msgs,,https://github.com/tier4/callback_isolated_executor.git,index_checkout_uri,tier4,callback_isolated_executor,True,index_html_checkout_uri
humble,cie_sample_application,,https://github.com/tier4/callback_isolated_executor.git,index_checkout_uri,tier4,callback_isolated_executor,True,index_html_checkout_uri
humble,cie_thread_configurator,,https://github.com/tier4/callback_isolated_executor.git,index_checkout_uri,tier4,callback_isolated_executor,True,index_html_checkout_uri
humble,cl_keyboard,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,cl_moveit2z,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,cl_nav2z,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,cl_ros2_timer,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,cmake_generate_parameter_module_example,,https://github.com/PickNikRobotics/generate_parameter_library.git,index_checkout_uri,PickNikRobotics,generate_parameter_library,True,index_html_checkout_uri
humble,continental_msgs,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,continental_srvs,,https://github.com/tier4/nebula.git,index_checkout_uri,tier4,nebula,True,index_html_checkout_uri
humble,crx_kinematics_py,,https://github.com/danielcranston/crx_kinematics.git,index_checkout_uri,danielcranston,crx_kinematics,True,index_html_checkout_uri
humble,dolly_tests,,https://github.com/chapulina/dolly.git,index_checkout_uri,chapulina,dolly,True,index_html_checkout_uri
humble,dual_arm_panda_moveit_config,,https://github.com/ros-planning/moveit_resources.git,index_checkout_uri,ros-planning,moveit_resources,True,index_html_checkout_uri
humble,eg_conditional_generator,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,eg_random_generator,,https://github.com/robosoft-ai/SMACC2.git,index_checkout_uri,robosoft-ai,SMACC2,True,index_html_checkout_uri
humble,extrinsic_calibrator_core,,https://github.com/Ikerlan-KER/extrinsic_calibrator.git,index_checkout_uri,Ikerlan-KER,extrinsic_calibrator,True,index_html_checkout_uri
